FLU GAS TEMP,STEAM PRESSURE,TURBINE SPEED,GENERATOR VOLTAGE,AIR QUALITY,HEALTHINESS,ERROR TYPE
615,2797,3577,17397,388,1,0
638,2840,3552,17371,103,1,0
469,2384,3341,17318,193,1,0
308,2059,3167,16841,241,0,1
420,2995,3157,19221,65,1,0
531,2160,3195,19841,174,1,0
597,2825,3148,19711,118,1,0
417,2365,3209,17609,167,1,0
486,3083,3658,17791,291,0,2
719,2322,3373,17807,65,0,1
300,2356,3116,19375,130,0,1
394,1951,3129,19176,96,0,1
517,3054,3291,16832,276,0,2
610,2372,3317,19249,187,1,0
373,2734,3162,17599,206,0,1
561,2079,3333,19464,270,1,0
331,2543,2971,19033,265,0,1
543,2860,3534,19370,74,1,0
719,2985,3654,19376,327,0,1
429,2482,3654,16938,171,0,2
571,2249,2877,19850,130,0,2
558,2291,2881,18218,378,0,2
549,2781,3193,19551,108,1,0
653,2453,3046,18467,369,1,0
678,2707,3231,16587,148,0,3
478,2387,3373,19655,388,1,0
733,2627,3355,18247,200,0,1
461,2055,3051,18769,299,1,0
658,2939,2922,17566,337,0,2
636,2639,3422,18813,267,1,0
433,2190,3163,17247,396,1,0
437,2545,3358,17267,400,1,0
683,2507,2982,17727,448,0,2
603,2202,3580,16519,57,0,3
742,2019,3208,19966,319,0,1
589,2813,2997,18936,98,0,2
399,2556,2990,17173,351,0,1
609,2521,3461,17530,116,1,0
629,2192,3259,17834,192,1,0
613,2240,3665,18544,384,0,2
705,2830,3255,17765,434,0,1
652,2300,3373,16676,284,0,3
511,2642,2982,17023,343,0,2
465,2837,2905,18881,124,0,2
445,2296,3516,19351,46,1,0
602,2329,3040,17278,217,1,0
410,2491,3443,16767,92,0,3
354,2593,3356,18925,241,0,1
574,2612,2938,19960,202,0,2
677,2257,2877,18227,373,0,2
367,2505,3222,17976,258,0,1
423,2528,3126,17134,409,0,0
671,2284,2913,17977,357,0,2
788,1973,3184,17564,276,0,1
350,2575,3347,18194,213,0,1
736,1940,3205,19330,239,0,1
351,3067,3020,19194,53,0,1
435,2258,3050,19530,279,1,0
682,1979,3273,17010,374,0,2
356,2304,3314,19284,102,0,1
328,2141,2984,18132,256,0,1
516,1920,3019,16719,168,0,2
554,1922,3211,17742,51,0,2
762,2683,3504,18317,261,0,1
312,2906,3542,18302,121,0,1
602,2233,3306,19955,145,1,0
720,2329,3699,17622,51,0,1
322,1964,3285,17817,441,0,1
649,2994,3614,16629,326,0,2
794,2398,3207,19068,398,0,1
405,2522,3565,18658,139,1,0
513,2003,3120,16581,137,0,3
572,2118,3001,19480,152,1,0
453,2166,3185,19222,125,1,0
549,2775,3609,17979,144,0,2
306,2657,3422,18277,324,0,1
491,2170,3392,16655,216,0,3
399,2405,3289,18496,79,0,1
760,2197,3179,18552,293,0,1
669,2705,3354,17724,417,0,0
336,2360,3461,19693,177,0,1
436,2640,3642,17004,265,0,2
633,2529,3098,17146,391,1,0
368,2391,3651,19979,394,0,1
793,2121,2869,16646,202,0,1
468,2863,3334,16778,373,0,3
500,1996,3252,17886,395,0,2
317,2506,3266,17439,105,0,1
619,2575,3209,17873,45,1,0
559,2079,3684,17986,341,0,2
793,2992,3087,19307,126,0,1
394,2733,3552,16672,396,0,1
574,2746,3544,18774,432,0,0
766,3077,2996,18810,154,0,1
595,2396,3560,17574,362,1,0
363,2097,2987,17226,326,0,1
696,2538,3157,18632,337,1,0
792,2719,3420,19482,390,0,1
689,2816,2952,17427,44,0,2
398,1966,3344,18498,32,0,1
409,2094,2967,17290,81,0,2
539,2574,3638,17479,219,0,2
326,2561,2883,16541,89,0,1
790,2346,3011,16509,108,0,1
749,3027,3112,16802,35,0,1
586,2771,3364,17309,225,1,0
441,2780,3483,19241,67,1,0
750,3029,3344,18569,186,0,1
329,2571,2864,17326,230,0,1
702,2533,3443,18304,260,0,1
681,2291,3666,17813,251,0,2
510,2980,3617,18746,235,0,2
356,2513,3181,19619,447,0,1
426,2701,2865,17798,81,0,2
556,2037,3342,17675,318,1,0
604,3100,3042,18618,279,0,2
619,2539,3522,16686,152,0,3
441,3027,2990,19060,51,0,2
664,3089,3198,17477,192,0,2
555,2951,3250,18336,401,0,0
453,3039,3208,16865,243,0,2
785,3015,3539,19479,195,0,1
541,2366,2978,18170,397,0,2
680,2814,2925,19730,386,0,2
684,2994,3487,17116,405,0,0
312,1950,3654,18904,226,0,1
712,2153,3301,18986,262,0,1
684,2630,3487,17354,415,0,0
702,2803,3285,18745,288,0,1
775,2136,3145,17904,265,0,1
639,2615,2917,17380,379,0,2
697,2404,2986,19626,381,0,2
450,3006,3037,17564,415,0,2
317,2794,3481,18123,152,0,1
624,2924,3245,17014,435,0,0
450,2116,3196,18229,141,1,0
691,2795,3434,18857,123,1,0
747,2172,3399,16895,436,0,1
699,2246,3007,18232,315,1,0
608,2067,3429,18175,200,1,0
328,2381,2977,19666,285,0,1
654,2068,2933,18775,177,0,2
303,2772,3542,18606,406,0,1
792,2825,3323,17403,244,0,1
597,2757,3013,17920,276,1,0
355,2600,3608,19440,392,0,1
608,2386,3649,17363,351,0,2
615,2947,3144,18741,248,1,0
433,2532,2952,18487,190,0,2
710,2088,3080,18473,72,0,1
341,2807,3102,19056,367,0,1
496,1991,3670,16669,146,0,2
685,2051,3492,16510,202,0,3
367,2106,3259,18572,54,0,1
520,2093,3182,18801,140,1,0
417,2312,3459,17526,213,1,0
541,2783,2960,18059,251,0,2
679,2686,2948,17830,194,0,2
768,2921,3343,19424,219,0,1
721,2533,3193,17713,378,0,1
772,2222,2914,18678,359,0,1
665,2944,3240,17284,213,1,0
626,3037,2864,17040,384,0,2
547,2409,3402,18449,421,0,0
398,2523,3381,18624,169,0,1
364,2016,3006,17419,304,0,1
631,2151,3698,18249,52,0,2
549,2378,2858,17027,367,0,2
416,2022,3195,16743,47,0,3
348,1991,2953,18782,139,0,1
703,1934,3026,18143,272,0,1
444,2706,3347,18624,327,1,0
685,2054,3481,18527,110,1,0
574,2611,3114,19911,184,1,0
303,2385,2888,17772,89,0,1
316,2503,3173,16878,281,0,1
352,2022,3274,17462,339,0,1
443,2139,3302,18312,115,1,0
491,2314,3093,17135,169,1,0
577,2781,3142,18217,154,1,0
690,2469,3562,19926,81,1,0
756,3075,2975,18114,195,0,1
641,2074,2983,17373,211,0,2
517,2200,3243,18769,135,1,0
684,2244,3323,19149,132,1,0
506,2918,2969,18187,89,0,2
443,2649,3048,17483,299,1,0
308,2918,3428,18838,268,0,1
307,2773,2959,18933,238,0,1
724,2841,3222,18931,74,0,1
711,2908,3440,18845,152,0,1
484,2727,3565,18812,298,1,0
432,2587,2863,18342,187,0,2
621,2776,3697,17052,313,0,2
332,2480,3389,16757,161,0,1
567,2864,2909,18671,382,0,2
464,3027,3064,18931,396,0,2
503,2007,2954,17715,386,0,2
800,2827,3069,19312,43,0,1
742,2506,3111,19014,169,0,1
322,2676,3010,19171,125,0,1
567,1924,3103,17201,226,0,2
729,2568,3509,18234,85,0,1
656,2848,2995,19923,201,0,2
302,2412,3509,17744,445,0,1
573,2861,3261,18832,301,1,0
315,2817,3269,19288,275,0,1
457,2709,3572,18859,362,1,0
741,2005,3176,18760,207,0,1
621,2433,3552,19634,407,0,0
373,2635,3330,17885,63,0,1
642,2037,3301,19382,248,1,0
611,3033,3589,18232,148,0,2
632,3059,3436,17005,386,0,2
705,1926,2996,16699,449,0,1
537,2963,3467,18730,171,1,0
595,2658,3354,17038,127,1,0
477,2828,2915,17412,81,0,2
490,2501,3423,18321,103,1,0
688,2224,3421,19817,351,1,0
335,2329,3065,16906,321,0,1
473,2312,2871,18835,109,0,2
370,2357,3394,18813,368,0,1
373,2843,3657,19265,175,0,1
619,2957,3648,17790,74,0,2
597,1916,2946,19185,128,0,2
624,3016,3678,17851,428,0,2
551,2433,3604,17501,66,0,2
685,2654,3393,16870,342,0,3
670,2783,3457,18378,114,1,0
720,2977,3465,19907,414,0,1
473,3074,3659,17335,315,0,2
752,2153,3449,19825,78,0,1
401,2319,2948,18006,213,0,2
691,1973,3021,18065,272,0,2
684,2708,2895,20002,414,0,2
518,2466,3499,19211,307,1,0
358,2584,2987,19892,267,0,1
731,2152,3587,17454,321,0,1
489,2326,3323,18857,64,1,0
532,2278,3235,17850,368,1,0
541,2739,3580,19628,382,1,0
376,2177,3408,17437,76,0,1
377,2895,3694,17815,339,0,1
727,2012,3084,17522,35,0,1
694,2056,3683,16501,276,0,2
412,2754,3470,18044,445,0,0
476,2225,3030,17823,142,1,0
323,2997,3432,17314,374,0,1
553,2471,3101,16726,121,0,3
440,2004,3619,18546,125,0,2
566,2050,3096,18286,38,1,0
733,2856,2886,18359,222,0,1
597,2178,3539,19695,223,1,0
630,2099,3535,18983,331,1,0
768,2906,3314,18927,284,0,1
789,2229,3102,19611,405,0,1
573,3068,2946,16738,279,0,2
741,1932,3158,16543,116,0,1
788,2069,3444,19694,346,0,1
580,2220,3496,17838,310,1,0
718,2065,3579,17644,79,0,1
617,2134,3015,19841,387,1,0
557,2414,3381,16959,139,0,3
691,2329,3022,18467,187,1,0
509,2474,3576,16598,281,0,3
511,2810,3279,16864,423,0,3
351,2243,3238,17033,434,0,1
575,2422,3678,19790,280,0,2
538,1952,3166,18572,53,0,2
760,2491,3424,17873,86,0,1
306,2250,3210,18928,420,0,1
398,2599,3032,19253,148,0,1
743,2747,3268,18833,181,0,1
616,2712,3129,18880,295,1,0
539,2395,2854,19812,154,0,2
492,2366,3183,17758,268,1,0
386,3000,3642,17309,369,0,1
420,2211,3454,18441,230,1,0
724,2301,3240,17421,374,0,1
562,3037,3254,19788,58,0,2
329,2206,3423,18284,61,0,1
384,2351,3106,17755,284,0,1
403,2865,3648,19338,40,0,2
770,1991,3025,18412,126,0,1
632,1914,2934,17232,35,0,2
541,2474,3623,19718,158,0,2
386,2767,3555,18793,362,0,1
394,2695,3152,18951,202,0,1
702,2438,2977,19836,322,0,1
678,2855,3450,19341,222,1,0
308,1983,2882,17029,126,0,1
688,2200,3268,17839,403,0,0
602,2694,3081,18482,137,1,0
591,2162,2885,19431,323,0,2
700,2330,2860,17607,82,0,2
701,2428,3242,19856,284,0,1
430,2485,3319,17478,172,1,0
364,3031,3409,17974,201,0,1
769,2775,3479,17711,283,0,1
415,3010,3689,17854,202,0,2
388,1903,3323,18280,267,0,1
685,2066,2933,17900,133,0,2
420,2146,3598,18880,323,1,0
556,2831,3181,17225,45,1,0
497,2575,3187,17411,447,0,0
513,2821,3611,19754,203,0,2
462,2757,3340,16818,175,0,3
393,2623,3652,18971,263,0,1
396,2966,3611,17916,294,0,1
452,2295,3404,19250,90,1,0
497,2567,3554,19575,48,1,0
354,2642,2924,17863,96,0,1
370,1931,3473,17269,64,0,1
363,2830,3156,18884,259,0,1
381,2273,2953,17917,245,0,1
386,2469,3356,17145,411,0,1
675,2270,3499,18423,107,1,0
718,2335,2986,19828,366,0,1
424,2078,3355,18071,148,1,0
343,2914,2967,17191,216,0,1
444,2805,3302,17691,183,1,0
345,2195,3388,19784,328,0,1
542,2546,3336,19672,106,1,0
304,1936,3029,17881,58,0,1
640,2664,3004,18066,48,1,0
580,3051,3470,20007,260,0,2
500,2720,3047,19544,252,1,0
528,2921,2881,19541,238,0,2
309,2474,3563,17049,90,0,1
768,2750,3557,19349,418,0,1
432,2475,3188,16884,219,0,3
377,2388,2904,19418,440,0,1
601,2981,3016,18957,225,1,0
615,2349,2863,19333,139,0,2
739,2818,3047,18319,161,0,1
508,2564,3455,19690,385,1,0
611,2783,3065,17365,319,1,0
448,2826,3498,17154,48,1,0
393,2895,2982,18889,259,0,1
760,2243,3005,18220,82,0,1
734,2207,2854,19457,186,0,1
345,2950,3083,16667,430,0,1
656,2180,3389,19832,154,1,0
728,2044,3184,17558,325,0,1
758,1937,2893,17935,119,0,1
694,2674,2990,17886,118,0,2
516,2467,3140,18689,201,1,0
607,3015,3087,17277,354,0,2
619,2996,3550,19620,33,1,0
663,2962,3043,18719,64,1,0
736,2893,3283,18178,349,0,1
645,2926,2953,17628,85,0,2
649,2182,3159,17476,250,1,0
448,2423,2921,16984,248,0,2
724,2514,3271,17787,89,0,1
512,2856,3531,19173,43,1,0
381,2584,3313,19401,338,0,1
677,2185,3653,16913,112,0,2
520,2914,3290,19216,176,1,0
395,2091,3518,17645,329,0,1
682,2430,2895,16588,416,0,2
520,2273,3323,18992,141,1,0
489,1904,2949,18098,339,0,2
545,2652,3143,18718,164,1,0
773,2182,2914,19569,334,0,1
631,2955,3591,17373,419,0,0
604,2475,3010,18288,370,1,0
536,2707,3521,18470,91,1,0
494,2165,3288,17540,210,1,0
580,2248,3660,19955,361,0,2
587,2086,3513,18571,363,1,0
542,2438,3606,17402,40,0,2
450,1939,3009,17942,75,0,2
443,2558,3379,18030,257,1,0
799,1990,3110,18303,56,0,1
326,2394,3517,19516,384,0,1
649,2306,3620,17098,85,0,2
545,3060,2886,17480,87,0,2
439,2927,3550,17078,154,1,0
405,2854,2989,17589,347,0,2
782,2010,3594,18897,47,0,1
741,2891,3320,18512,164,0,1
688,2636,3620,18148,138,0,2
726,2758,2878,17415,187,0,1
459,2408,3178,18173,212,1,0
675,1918,3049,17181,165,0,2
400,1986,3479,19986,148,0,2
409,1928,3477,17837,380,0,2
362,2451,3297,16551,433,0,1
511,3006,3407,18884,442,0,2
777,2083,2858,17751,197,0,1
578,2500,3434,19343,130,1,0
488,2936,3433,16684,436,0,3
436,2446,3325,17875,348,1,0
670,2565,3005,19084,313,1,0
710,2983,3434,19556,289,0,1
540,2500,3333,18445,163,1,0
532,2678,2892,17412,57,0,2
461,2441,3287,18922,93,1,0
555,2060,3631,18245,56,0,2
473,1997,2947,19448,113,0,2
745,2079,3525,17876,234,0,1
400,2262,3442,16901,302,0,3
799,2772,2868,19957,215,0,1
562,2832,2869,18928,273,0,2
690,2001,3537,17257,332,1,0
446,2241,3371,17504,97,1,0
756,2313,2932,19290,40,0,1
706,2855,3304,17665,272,0,1
679,2643,3435,19470,404,0,0
640,2025,2981,19343,235,0,2
504,2405,2938,19450,326,0,2
796,2252,3248,17116,37,0,1
527,2951,3655,17453,290,0,2
318,2340,3152,19341,239,0,1
537,2103,3423,17724,371,1,0
532,1957,3539,17905,191,0,2
532,2407,3397,20005,264,0,3
691,3037,3479,18142,184,0,2
574,2478,2893,19021,235,0,2
587,2616,3187,19323,447,0,0
428,2946,3533,18906,44,1,0
311,2383,3289,17065,267,0,1
552,2950,3564,19475,241,1,0
394,2823,3621,18388,98,0,1
507,2417,3000,19829,323,1,0
401,2718,3616,16612,80,0,2
566,3098,3160,16740,45,0,2
434,2074,3091,19935,197,1,0
734,2095,2875,16691,373,0,1
621,2181,3698,18261,87,0,2
420,3086,3352,18789,271,0,2
398,2838,3619,19282,283,0,1
493,2751,2878,17326,282,0,2
470,3035,3509,16980,205,0,2
780,2185,3477,19683,205,0,1
520,2091,3566,19394,48,1,0
703,2045,3067,18678,337,0,1
617,2994,3294,18572,347,1,0
697,2230,3124,18699,74,1,0
727,2231,3670,18044,341,0,1
457,2786,3278,18774,336,1,0
747,2744,3273,17968,339,0,1
510,2673,3000,17866,394,1,0
320,2427,3376,18775,266,0,1
640,2689,3541,19056,46,1,0
752,2586,3170,17700,183,0,1
554,2570,3430,17779,258,1,0
638,2099,2962,18351,377,0,2
617,2465,3327,19142,420,0,0
722,2678,2903,17977,155,0,1
417,2072,3163,18603,118,1,0
748,2471,2892,17983,113,0,1
526,2504,3474,18532,447,0,0
690,2818,3066,18165,79,1,0
758,2967,3079,18085,397,0,1
650,2999,3402,19449,298,1,0
424,2313,3274,17771,425,0,0
759,1929,3123,19276,443,0,1
492,2316,3139,19603,153,1,0
437,2656,3492,18288,140,1,0
486,2713,3261,19039,426,0,0
521,2406,3562,19289,357,1,0
578,2502,3139,19011,418,0,0
765,2169,2914,19656,399,0,1
370,2293,3673,16507,41,0,1
523,1978,3414,18514,268,0,2
507,2655,3151,19207,50,1,0
795,2118,3686,17565,445,0,1
771,2420,3048,17941,293,0,1
567,2140,3687,18575,304,0,2
582,2275,3385,18179,400,1,0
718,2220,3509,19459,239,0,1
417,2847,3654,18592,413,0,2
529,2925,3455,17015,306,1,0
570,2932,3279,17192,403,0,0
725,1994,3654,18806,388,0,1
682,1959,3018,19796,244,0,2
332,2311,3193,19864,290,0,1
343,1927,2939,18634,137,0,1
691,1970,3643,18905,145,0,2
677,2678,3479,19555,426,0,0
401,2308,3260,17311,399,1,0
776,2203,2967,16832,352,0,1
432,1940,3392,18630,246,0,2
360,2907,3596,19205,168,0,1
791,2857,3290,19614,154,0,1
454,2203,2885,18407,368,0,2
771,2267,2895,17600,446,0,1
331,2427,3524,19088,154,0,1
415,2707,3389,17345,152,1,0
537,2381,3233,17989,277,1,0
401,2514,2862,17859,345,0,2
492,2928,3062,16945,126,0,3
750,2701,3198,18339,163,0,1
604,2975,3073,19775,332,1,0
725,2704,3226,19771,388,0,1
703,2029,3669,18100,119,0,1
706,2598,3416,19687,122,0,1
617,2512,3580,18030,403,0,0
517,2192,3503,18673,295,1,0
498,2517,3362,18028,301,1,0
473,2908,3092,19622,298,1,0
631,2565,2995,17139,188,0,2
499,3073,3023,19255,440,0,2
436,2593,3289,19873,253,1,0
524,2241,3308,19914,131,1,0
786,2416,3466,19116,318,0,1
642,2498,3360,19743,443,0,0
536,2533,2991,19507,290,0,2
796,1921,2943,18702,185,0,1
660,2747,2879,18552,53,0,2
787,2831,2861,17418,362,0,1
323,2443,3173,17777,440,0,1
386,2691,3246,19058,377,0,1
385,2171,3568,17484,320,0,1
771,2395,2866,17535,53,0,1
633,2452,3221,18954,288,1,0
509,2606,3388,18549,441,0,0
564,2167,3347,17493,73,1,0
387,2724,3129,18787,62,0,1
772,2716,2881,19322,433,0,1
680,2718,3511,18510,394,1,0
470,2505,3338,18915,46,1,0
656,2516,3487,18203,152,1,0
748,3047,3384,19589,166,0,1
729,2791,3458,18784,113,0,1
532,2109,3243,19295,49,1,0
350,2221,3541,18075,249,0,1
350,1973,3231,16783,78,0,1
511,2895,3018,18259,200,1,0
572,2027,3306,17985,78,1,0
672,2803,3030,17390,364,1,0
492,2347,3673,17986,258,0,2
551,3075,3256,19391,320,0,2
741,2652,3559,19524,98,0,1
670,1910,3310,18114,62,0,2
551,3029,3466,19897,356,0,2
584,2285,3325,18110,46,1,0
371,2405,3245,19348,295,0,1
798,2100,3368,18747,348,0,1
595,2600,3373,17975,44,1,0
554,2958,3205,18440,342,1,0
580,1905,3048,17113,360,0,2
387,2489,3032,17084,93,0,1
571,2557,3575,18054,31,1,0
651,2419,3408,19473,192,1,0
548,2930,3132,16789,280,0,3
338,1977,3357,17658,218,0,1
402,2026,3088,18693,236,1,0
615,2964,3584,16789,156,0,3
428,1929,2918,17287,127,0,2
667,2897,3195,18944,343,1,0
487,2092,3318,18418,438,0,0
548,2744,3463,19174,256,1,0
363,2696,2895,19151,219,0,1
441,2344,3641,16584,427,0,2
555,2394,2861,19478,132,0,2
443,2412,3597,17150,221,1,0
531,2743,3243,19891,123,1,0
742,2867,3125,19297,136,0,1
345,2181,3004,17427,417,0,1
471,2412,3387,18822,400,1,0
389,2351,3565,19908,66,0,1
541,2009,3347,19491,31,1,0
688,2039,3173,18117,226,1,0
380,3000,2889,19896,382,0,1
605,2763,3377,18194,374,1,0
541,2319,3290,19097,262,1,0
344,3017,3464,17844,373,0,1
711,2866,3476,17000,236,0,1
742,2349,2868,18278,415,0,1
313,2934,3449,18614,84,0,1
360,1928,3280,16953,62,0,1
376,3001,2937,17927,312,0,1
565,2102,2921,19901,124,0,2
368,2548,2950,19152,134,0,1
669,2985,3221,17615,239,1,0
404,2082,3289,17400,60,1,0
384,1933,3175,20008,308,0,1
443,2859,2890,19881,270,0,2
382,2519,3663,18396,321,0,1
708,2816,2917,19328,110,0,1
498,2017,3421,17812,281,1,0
585,2474,3294,18991,54,1,0
752,2809,3227,19917,371,0,1
446,2045,2982,18823,72,0,2
434,2282,3239,19933,308,1,0
307,3035,3532,17826,183,0,1
496,2029,3620,19998,123,0,2
647,2093,3660,16565,81,0,2
724,2326,3164,16757,142,0,1
608,2937,3576,18885,168,1,0
559,2203,3117,16733,363,0,3
579,2379,3361,19058,410,0,0
710,2884,3138,18854,218,0,1
580,2982,3078,18734,112,1,0
317,2201,3616,17075,54,0,1
348,3068,2965,16874,243,0,1
516,2231,3506,17459,310,1,0
582,2062,3463,16803,131,0,3
571,2422,2994,17449,330,0,2
682,2725,3614,19544,31,0,2
752,1990,3476,17311,338,0,1
694,3051,3675,16746,341,0,2
330,2247,3512,17160,160,0,1
792,2755,3135,17451,312,0,1
310,1919,3608,18346,129,0,1
546,2959,3008,18691,286,1,0
576,2811,2935,18556,402,0,2
417,2367,3628,18860,335,0,2
557,2300,3617,19293,369,0,2
458,1962,3357,17214,403,0,2
347,2019,3320,19195,370,0,1
417,2354,2926,18736,130,0,2
744,2985,3291,18097,406,0,1
497,2339,3163,18424,97,1,0
650,2137,3595,16527,75,0,3
656,1925,3258,18063,269,0,2
371,2394,3030,18775,223,0,1
749,2026,2953,19673,324,0,1
721,1919,3169,18396,436,0,1
515,2914,3484,17464,99,1,0
325,2040,3622,19956,252,0,1
464,2190,3565,17570,161,1,0
733,1993,3076,16644,278,0,1
596,1933,3008,16732,422,0,2
768,3085,2988,16606,64,0,1
692,2661,2863,16782,238,0,2
696,2458,3319,18011,315,1,0
420,2975,3420,19341,183,1,0
726,2458,3420,18299,385,0,1
793,2848,3568,17569,209,0,1
313,3066,3486,17926,408,0,1
760,2898,3367,18451,330,0,1
784,3090,3466,17263,299,0,1
405,1990,3682,19933,145,0,2
366,2522,2905,17477,173,0,1
393,2034,3487,19158,99,0,1
508,2617,3138,18475,223,1,0
798,2525,3578,16892,326,0,1
325,2270,3677,17192,61,0,1
374,2650,3197,18001,374,0,1
633,2884,3297,17070,144,1,0
632,2832,2967,18366,198,0,2
514,2357,2889,18370,204,0,2
797,2985,3213,16505,340,0,1
434,2211,3459,18692,249,1,0
579,3077,3586,17965,251,0,2
399,2278,3577,19412,228,0,1
526,2217,3197,19408,43,1,0
474,2852,2924,18073,423,0,2
648,2541,3260,19133,349,1,0
351,1950,2904,18002,62,0,1
430,2591,3675,17036,158,0,2
685,2873,3464,18557,376,1,0
389,2418,3652,19042,174,0,1
716,2943,3528,17840,258,0,1
626,2263,3009,18705,90,1,0
311,2175,3124,16881,271,0,1
415,2110,3440,19168,196,1,0
427,2658,2888,19409,113,0,2
666,2048,3290,18885,381,1,0
407,2490,3580,17861,61,1,0
577,2668,3124,18580,389,1,0
323,2001,2946,18820,373,0,1
502,2411,3326,17356,158,1,0
743,1985,3208,17150,123,0,1
717,2904,3093,16576,106,0,1
529,2628,3319,17394,123,1,0
537,2068,3055,19642,101,1,0
472,2218,2975,16975,441,0,2
421,2422,3507,17269,398,1,0
652,3051,3301,19288,352,0,2
682,2445,3270,16502,292,0,3
495,2843,3047,18801,286,1,0
593,2781,3139,18239,92,1,0
373,2131,3517,17037,93,0,1
316,3083,3574,19324,140,0,1
766,2757,3433,19482,67,0,1
653,2520,2898,19369,310,0,2
745,1906,2863,17395,53,0,1
446,2117,3689,18828,387,0,2
321,2047,2901,16614,343,0,1
684,2500,2929,17813,65,0,2
456,2244,3585,17574,283,1,0
560,2386,3428,16911,37,0,3
494,1930,3164,16672,100,0,2
638,2034,3056,18027,336,1,0
728,2385,3060,19111,274,0,1
693,2824,2884,18314,168,0,2
649,2510,3371,19277,118,1,0
387,2910,3272,18349,213,0,1
792,2220,3449,19223,209,0,1
313,2515,3698,19369,353,0,1
670,2094,3043,17194,229,1,0
800,2660,3097,18780,192,0,1
426,2102,3574,16857,441,0,3
740,2623,3062,17492,371,0,1
422,2179,3268,18922,182,1,0
568,2765,3455,19658,128,1,0
694,3006,2963,18691,53,0,2
757,3047,3100,18727,284,0,1
674,2130,3311,19027,421,0,0
336,2013,3307,17041,338,0,1
412,2247,3693,16664,175,0,2
750,2474,3435,18276,222,0,1
549,2604,2909,17797,344,0,2
616,2013,2868,19711,160,0,2
654,2374,3154,19623,443,0,0
383,2537,2932,18243,128,0,1
771,2429,3569,17655,230,0,1
705,3015,3575,19077,318,0,1
385,2978,3236,18200,228,0,1
320,2005,3417,18738,75,0,1
787,3063,2961,18835,90,0,1
587,2458,2924,18709,119,0,2
390,1907,3466,16585,252,0,1
535,2448,3529,19443,233,1,0
435,2724,3128,19402,323,1,0
533,3094,3387,18675,386,0,2
681,2689,3099,16715,401,0,3
478,2766,3297,17489,445,0,0
430,2054,3357,18436,98,1,0
655,3016,3005,17211,319,0,2
798,2123,3543,17820,213,0,1
356,2897,3474,18798,391,0,1
527,2895,3221,18083,311,1,0
724,2571,3206,19233,221,0,1
736,2446,3565,17342,363,0,1
655,2620,3557,18893,342,1,0
342,2167,3328,17094,382,0,1
711,2043,2947,17386,412,0,1
318,3059,3157,19598,200,0,1
389,2567,3087,17207,417,0,1
499,2371,3029,17221,401,0,0
446,2540,3238,18743,108,1,0
555,2540,3300,19524,350,1,0
741,1994,3592,19878,188,0,1
526,2060,3214,18738,67,1,0
735,2129,3513,19151,156,0,1
466,2092,3596,16846,194,0,3
610,2413,3288,18894,444,0,0
472,2769,2905,17586,39,0,2
427,2285,2940,19818,231,0,2
732,2282,3124,17403,312,0,1
559,2700,3545,17108,279,1,0
704,2318,2886,17590,440,0,1
736,3077,2911,18592,32,0,1
760,2809,3366,16921,144,0,1
561,2411,3497,19953,359,1,0
321,2584,2878,16874,209,0,1
396,3084,3454,16935,221,0,1
484,2502,3209,17468,102,1,0
404,2559,3398,19624,168,1,0
555,2027,3679,16951,198,0,2
605,2081,3203,19701,406,0,0
640,2688,3100,16545,350,0,3
314,2484,3195,17398,416,0,1
683,2965,2872,17486,244,0,2
656,1990,3261,17497,258,0,2
758,2908,3527,19227,426,0,1
525,3000,2858,18515,227,0,2
515,2663,3102,18013,106,1,0
313,2723,3457,19163,415,0,1
387,1904,3667,18592,140,0,1
476,2061,3250,17138,428,0,0
751,2474,3027,18626,201,0,1
352,2492,3338,18634,411,0,1
499,2443,2918,18780,450,0,2
640,2288,2974,19779,292,0,2
391,3076,3546,18766,320,0,1
324,2520,3494,19482,35,0,1
624,2818,3006,19081,334,1,0
649,2557,3403,19049,316,1,0
374,2032,3210,18679,98,0,1
693,3021,3599,18050,32,0,2
574,3059,3058,19819,36,0,2
617,2368,3392,19980,289,1,0
731,2949,3363,19775,64,0,1
639,2217,3230,17022,299,1,0
346,1905,3345,17735,93,0,1
354,3004,3657,16825,74,0,1
502,2237,2976,19648,313,0,2
747,2795,3699,18882,256,0,1
731,2823,3039,18505,131,0,1
513,2123,3562,19917,319,1,0
528,2377,3279,19595,97,1,0
454,2607,3150,17467,58,1,0
351,2960,3456,18782,154,0,1
615,2523,3397,19401,165,1,0
409,2099,2928,18142,141,0,2
687,2634,3200,19109,90,1,0
796,2312,3215,19865,149,0,1
386,2423,3112,19807,48,0,1
496,1925,3362,18985,253,0,2
601,2026,3302,19846,414,0,0
800,2551,3635,18545,163,0,1
